unified_id,method,perturbation_count,target_in@1,target_in@3,target_in@5,target_in@10,best_rank_any_perturb,worst_rank_any_perturb,jaccard_top10_across_perturbs,mean_latency_ms
UNI-0C238B61A75D,Dense_Only,5,0,0,0,0,,,0.75,54.51302528381348
UNI-0C238B61A75D,BM25_Only,5,0,0,0,0,,,1.0,824.8221397399902
UNI-0C238B61A75D,Hybrid_NoRerank,5,0,0,0,0,,,1.0,824.3126392364502
UNI-0C238B61A75D,Hybrid_Rerank,5,0,0,0,0,,,1.0,858.1456184387207
UNI-EA4F45DCA818,Dense_Only,5,0,0,0,0,,,0.42857142857142855,57.11207389831543
UNI-EA4F45DCA818,BM25_Only,5,0,0,0,0,,,1.0,1072.6693153381348
UNI-EA4F45DCA818,Hybrid_NoRerank,5,0,0,0,0,,,0.42857142857142855,1021.0374355316162
UNI-EA4F45DCA818,Hybrid_Rerank,5,0,0,0,0,,,0.42857142857142855,1165.5169010162354
UNI-EB859A1344C6,Dense_Only,5,0,0,0,0,,,0.5833333333333334,43.60342025756836
UNI-EB859A1344C6,BM25_Only,5,0,0,0,0,,,0.8181818181818182,982.4222087860107
UNI-EB859A1344C6,Hybrid_NoRerank,5,0,0,0,0,,,0.5833333333333334,1109.252691268921
UNI-EB859A1344C6,Hybrid_Rerank,5,0,0,0,0,,,0.5833333333333334,1141.0423278808594
UNI-37142C35C6E4,Dense_Only,5,0,0,0,0,,,0.8181818181818182,45.87860107421875
UNI-37142C35C6E4,BM25_Only,5,0,0,0,0,,,1.0,957.7622413635254
UNI-37142C35C6E4,Hybrid_NoRerank,5,0,0,0,0,,,0.75,1207.275676727295
UNI-37142C35C6E4,Hybrid_Rerank,5,0,0,0,0,,,0.75,1042.986249923706
UNI-1E440BA348A3,Dense_Only,5,0,0,0,0,,,0.6666666666666666,42.77610778808594
UNI-1E440BA348A3,BM25_Only,5,0,0,0,0,,,1.0,711.4116668701172
UNI-1E440BA348A3,Hybrid_NoRerank,5,0,0,0,0,,,0.8181818181818182,938.7691974639893
UNI-1E440BA348A3,Hybrid_Rerank,5,0,0,0,0,,,0.8181818181818182,781.041955947876
UNI-BBAFF91893F7,Dense_Only,5,0,0,0,0,,,0.46153846153846156,43.67055892944336
UNI-BBAFF91893F7,BM25_Only,5,0,0,0,0,,,1.0,856.1016082763672
UNI-BBAFF91893F7,Hybrid_NoRerank,5,0,0,0,0,,,0.6666666666666666,1059.0350151062012
UNI-BBAFF91893F7,Hybrid_Rerank,5,0,0,0,0,,,0.6666666666666666,878.2022476196289
UNI-76D599D47EBE,Dense_Only,5,0,0,0,0,,,0.8181818181818182,42.15688705444336
UNI-76D599D47EBE,BM25_Only,5,0,0,0,0,,,0.8181818181818182,693.0161952972412
UNI-76D599D47EBE,Hybrid_NoRerank,5,0,0,0,0,,,1.0,903.6421298980713
UNI-76D599D47EBE,Hybrid_Rerank,5,0,0,0,0,,,1.0,723.7871170043945
UNI-DB0B7AEC608C,Dense_Only,5,0,0,0,0,,,0.8181818181818182,44.56672668457031
UNI-DB0B7AEC608C,BM25_Only,5,0,0,0,0,,,1.0,871.4959144592285
UNI-DB0B7AEC608C,Hybrid_NoRerank,5,0,0,0,0,,,1.0,1048.9250183105469
UNI-DB0B7AEC608C,Hybrid_Rerank,5,0,0,0,0,,,1.0,903.9255142211914
UNI-553011547323,Dense_Only,5,0,0,0,0,,,0.6666666666666666,46.6158390045166
UNI-553011547323,BM25_Only,5,0,0,0,0,,,1.0,732.2532176971436
